domain	fold	split	duplicate_type	duplicate_key	count	sequence_ids
Sdomain	Blue	train	cleaned_sequence	7d604789f6a2bcbe9470ca6550bd4a2c7287445e	2	Cruci_CruV-965,Cruci_CruV-966
Sdomain	Blue	test	cleaned_sequence	a70f3d4a503d0e88849d8a2a61e78f39f925d7d8	4	Cruci_PB_KX388498,Cruci_PB_KX388499,Cruci_PB_KX388500,Cruci_PB_KX388501
Sdomain	Blue	test	cleaned_sequence	05450bfbf98cc1e27bea6ee5d216270b2453cdb7	2	Cruci_CruV_349,Cruci_CruV_353
Sdomain	Blue	test	cleaned_sequence	e6bb288c4acf4704e15581e3014729ef5cd5dd41	2	Cruci_CruV-701,Cruci_CruV-702
Sdomain	Blue	test	cleaned_sequence	332dd9aa4ef686b680f8e62f724fc25b99f876f4	2	Cruci_CruV-629,Cruci_CruV-630
Sdomain	Blue	test	cleaned_sequence	5b71141039bd4aa4b2af532c062572ee907acaf4	2	Cruci_CruV_259,Cruci_CruV-697
Sdomain	Blue	test	cleaned_sequence	c77408d7f5f067925a1db7d2ec212572a6a0b50b	3	Cruci_CruV-646,Cruci_CruV-647,Cruci_CruV-648
Sdomain	Blue	test	cleaned_sequence	7eafe76724dde593f931b14941db168f25e07a82	2	Cruci_CruV-793,Cruci_CruV-797
Sdomain	Blue	test	cleaned_sequence	7e068f24fdb4947ee7478ffb2a5ab8bf79ea60ff	5	Cruci_CruV_272,Cruci_CruV_277,Cruci_CruV_281,Cruci_CruV_291,Cruci_CruV_364
Sdomain	Blue	test	cleaned_sequence	89b88c3246b043cdfaa1daeacad298c0514be201	2	Ribo_ND_124074,Ribo_Ga0187794_1338946
Sdomain	Blue	test	cleaned_sequence	9b3e255e09109390ff822fecb1e13c2b9a8679ae	2	Ribo_Ga0184599_128623,Ribo_ND_239309
Sdomain	Blue	test	cleaned_sequence	71b913b0e92b91a09e5d6caba3e3a4d7921adaca	2	Ribo_ND_239080,Ribo_Ga0184575_112371
Sdomain	Green	train	cleaned_sequence	a70f3d4a503d0e88849d8a2a61e78f39f925d7d8	4	Cruci_PB_KX388498,Cruci_PB_KX388499,Cruci_PB_KX388500,Cruci_PB_KX388501
Sdomain	Green	train	cleaned_sequence	05450bfbf98cc1e27bea6ee5d216270b2453cdb7	2	Cruci_CruV_349,Cruci_CruV_353
Sdomain	Green	train	cleaned_sequence	e6bb288c4acf4704e15581e3014729ef5cd5dd41	2	Cruci_CruV-701,Cruci_CruV-702
Sdomain	Green	train	cleaned_sequence	332dd9aa4ef686b680f8e62f724fc25b99f876f4	2	Cruci_CruV-629,Cruci_CruV-630
Sdomain	Green	train	cleaned_sequence	0b247aad2a286b5c892f61236a23ee41f22326e5	2	Cruci_CruV-583,Cruci_CruV-584
Sdomain	Green	train	cleaned_sequence	44b160fe1806a78595ed580b2dda3e16c3b0d07a	2	Cruci_CruV_310,Cruci_CruV_311
Sdomain	Green	train	cleaned_sequence	0fb2da98877a26fb9fc8a50737f1a195878140d5	2	Cruci_CruV-676,Cruci_CruV-677
Sdomain	Green	train	cleaned_sequence	0cce2126a17d378dfeee778dc0afb34adb0d233b	2	Cruci_CruV-570,Cruci_CruV-571
Sdomain	Green	train	cleaned_sequence	5b4ae01c6903f418d8a69a1af5d8bc714de2e1e0	2	Ribo_Ga0006777J48905_1012910,Ribo_ND_037080
Sdomain	Green	train	cleaned_sequence	486f72fbef8ce5cb46b53756bbafb9f91530e62e	2	Ribo_Ga0007413J51701_1025822,Ribo_ND_038050
Sdomain	Green	train	cleaned_sequence	fcaca0df91663359f3522d37043e0b47b7688fd0	2	Ribo_JAAOEH010002326.1,Ribo_ND_349259
Sdomain	Green	train	cleaned_sequence	12a847201f2a10ade98625e919272a89f530cfd4	2	Ribo_ND_130202,Ribo_Ga0187796_1184497
Sdomain	Green	train	cleaned_sequence	676b859ba25132160dd0ffc4bc7710d7fef01523	2	Ribo_ND_130208,Ribo_Ga0187796_1206930
Sdomain	Green	train	cleaned_sequence	914adb51dbd98e0dd703cd9108c4f65300e54781	2	Cruci_CruV_104,Cruci_CruV_105
Sdomain	Green	train	cleaned_sequence	5b71141039bd4aa4b2af532c062572ee907acaf4	2	Cruci_CruV_259,Cruci_CruV-697
Sdomain	Green	train	cleaned_sequence	c77408d7f5f067925a1db7d2ec212572a6a0b50b	3	Cruci_CruV-646,Cruci_CruV-647,Cruci_CruV-648
Sdomain	Green	train	cleaned_sequence	7eafe76724dde593f931b14941db168f25e07a82	2	Cruci_CruV-793,Cruci_CruV-797
Sdomain	Green	train	cleaned_sequence	60f6a1a9d0794e83726cc652d98376f9b213c22f	2	Cruci_CruV_505,Cruci_CruV_506
Sdomain	Green	train	cleaned_sequence	fbf1855de02d08a6f8a7d6abca7fbb9976274887	2	Cruci_CruV-894,Cruci_CruV-895
Sdomain	Green	train	cleaned_sequence	a73b6c4a959e111935fb2d0b73ce04278de8a547	2	Cruci_CruV_527,Cruci_CruV_528
Sdomain	Green	train	cleaned_sequence	8fee7699f88fe902d6fc4e15182da2a58cfe7993	2	Cruci_PB_KX388517,Cruci_PB_KX388518
Sdomain	Green	train	cleaned_sequence	37462e7cc9b6524f71643f439f0f3351d403332b	2	Cruci_CruV-844,Cruci_CruV-845
Sdomain	Green	train	cleaned_sequence	a8719132e47c6bd035f788a45de3be86a0de1385	2	Cruci_CruV_211,Cruci_CruV_234
Sdomain	Green	train	cleaned_sequence	74fe87b81dbb88d0a5a68a269bd87fa5845eaa22	2	Cruci_CruV_179,Cruci_CruV_180
Sdomain	Green	train	cleaned_sequence	1644ae23c8953eee972747bb29778ac567cded92	2	Cruci_CruV-815,Cruci_CruV-811
Sdomain	Green	train	cleaned_sequence	73cc2c3fed71ec309371f97c03e3fa0c87e97a61	2	Cruci_CruV_371,Cruci_CruV_372
Sdomain	Green	train	cleaned_sequence	02bcdbbb0e5d14b4bef08da59962f0ae9a6b95af	2	Cruci_CruV_90,Cruci_CruV_91
Sdomain	Green	train	cleaned_sequence	c077f2f4efaa32f62de280947fd574b0c1802f9d	2	Cruci_PB_KX388521,Cruci_PB_KX388522
Sdomain	Green	train	cleaned_sequence	ac198fedc3a0c984711029688ca4887ecf3a6848	3	Cruci_PB_KX388524,Cruci_PB_KX388526,Cruci_CruV-719
Sdomain	Green	train	cleaned_sequence	1da23fb0c5dbbeb23ee23965dc4b560c7a1203ae	2	Cruci_CruV_174,Cruci_CruV_175
Sdomain	Green	train	cleaned_sequence	7ff45ee98ded77737e4fee0ee8ee2dab0b73c48b	5	Cruci_CruV_243,Cruci_CruV_245,Cruci_CruV_276,Cruci_CruV_278,Cruci_CruV_264
Sdomain	Green	train	cleaned_sequence	9ae9bb5d93b5ee336b47a8e21197ee9ef7078d83	2	Cruci_CruV-615,Cruci_CruV-616
Sdomain	Green	train	cleaned_sequence	3c2f62111c5c4e86341cab17c6cc1463e54c942d	3	Cruci_CruV-599,Cruci_CruV-601,Cruci_CruV-600
Sdomain	Green	train	cleaned_sequence	438416e9720736ef2b126469da4c1d3456cdc5d1	2	Cruci_CruV-564,Cruci_CruV-565
Sdomain	Green	train	cleaned_sequence	9065a2ec1fbfa0f91b6f57c1e7c6f4340b8bcd44	2	Cruci_CruV-754,Cruci_CruV-755
Sdomain	Green	train	cleaned_sequence	5a6c2e3e84c1d6309524825dd7c62612e471a58a	3	Cruci_CruV_322,Cruci_CruV_323,Cruci_CruV_324
Sdomain	Green	train	cleaned_sequence	639c5af8cf37dfa6c9182088228d141052e23fdf	3	Cruci_CruV_146,Cruci_CruV_147,Cruci_CruV_148
Sdomain	Green	train	cleaned_sequence	b6222e83d115fe9a0f5557a3689c1a7682e212b6	2	Cruci_CruV-692,Cruci_CruV-693
Sdomain	Green	train	cleaned_sequence	c9ecbc0d47969786a08c1e84d89486fa1d251e6e	2	Cruci_CruV_266,Cruci_CruV_265
Sdomain	Green	train	cleaned_sequence	062e48939e44f460c6a7ab876c3870c14caf453f	2	Cruci_CruV_250,Cruci_CruV_251
Sdomain	Green	train	cleaned_sequence	54fec653e7f1bd9a112b6436ea06eeee7b38c3d3	2	Cruci_CruV_238,Cruci_CruV_239
Sdomain	Green	train	cleaned_sequence	97cb8a1ac7c0980f9527742c4a389ec52efd4be5	2	Ribo_ND_126471,Ribo_Ga0187795_1158440
Sdomain	Green	train	cleaned_sequence	e99c3bcb9ddf000b276955217be2e2b492ddddc8	2	Ribo_ND_181386,Ribo_ND_176763
Sdomain	Green	train	cleaned_sequence	7e068f24fdb4947ee7478ffb2a5ab8bf79ea60ff	5	Cruci_CruV_272,Cruci_CruV_277,Cruci_CruV_281,Cruci_CruV_291,Cruci_CruV_364
Sdomain	Green	train	cleaned_sequence	89b88c3246b043cdfaa1daeacad298c0514be201	2	Ribo_ND_124074,Ribo_Ga0187794_1338946
Sdomain	Green	train	cleaned_sequence	d4fb9364d55910371ac39e55413fa81b0172320d	2	Ribo_ND_025226,Ribo_JAAOEH010001932.1
Sdomain	Green	train	cleaned_sequence	ad86f050213048dd2dfd108a84dfd7f54a7acbeb	2	Ribo_ND_019228,Ribo_NC_033161
Sdomain	Green	train	cleaned_sequence	26f15b607c77c9e1ae6636c0c62e0d1359e9709e	2	Ribo_ND_025095,Ribo_JAAOEH010001771.1
Sdomain	Green	train	cleaned_sequence	9b3e255e09109390ff822fecb1e13c2b9a8679ae	2	Ribo_Ga0184599_128623,Ribo_ND_239309
Sdomain	Green	train	cleaned_sequence	71b913b0e92b91a09e5d6caba3e3a4d7921adaca	2	Ribo_ND_239080,Ribo_Ga0184575_112371
Sdomain	Green	train	cleaned_sequence	21cb10ea10c6557ee3ddf9cb19285af6c751ac5e	2	Cruci_PB_KX388514,Cruci_PB_KX388515
Sdomain	Green	train	cleaned_sequence	7d3dd652382501793d4b1ae9ee250142106aca4e	2	Cruci_CruV_409,Cruci_CruV_410
Sdomain	Green	train	cleaned_sequence	91f9ca989e9f02736acc905daefaccde8feda245	2	Ribo_JAAOEH010001845.1,Ribo_ND_025152
Sdomain	Green	train	cleaned_sequence	756442057c9251507efd6c09853a79c006b47410	2	Ribo_ND_015828,Ribo_tomREF_NC_003633
Sdomain	Green	train	cleaned_sequence	900f5045fe2f67706192864153410574f4dec28a	2	Ribo_ND_015659,Ribo_Melon_necrotic_spot_virus_NC_001504
Sdomain	Green	train	cleaned_sequence	22e329043d6f6d78fb0d2eb0c3dd98862435d9de	2	Ribo_tomREF_NC_000939,Ribo_ND_017058
Sdomain	Green	train	cleaned_sequence	16445fc761692ab1068665a6526578a38b3dbac3	2	Ribo_ND_015690,Ribo_Galinsoga_Mosaic_Virus
Sdomain	Green	train	cleaned_sequence	336ef7855d4bc2529bf01da000a7f79a4aa7ffe0	2	Ribo_tomREF_NC_009533,Ribo_ND_016202
Sdomain	Green	train	cleaned_sequence	d71de2edccac1e5d6411baea778b1a4ef93bd10a	2	Ribo_tomREF_NC_005286,Ribo_ND_015995
Sdomain	Green	train	cleaned_sequence	e965b2460298c931f1ad2612416f6e9c8fe6b30c	2	Ribo_ND_019888,Ribo_tomREF_NC_007733
Sdomain	Green	train	cleaned_sequence	31e2970bdb487d057801b55f8cadd5b88e406a51	2	Ribo_tomREF_NC_002187,Ribo_ND_015723
Sdomain	Green	train	cleaned_sequence	8938e1fd4198bb84be307e64cdffe25a0c2ee4e3	2	Ribo_ND_017053,Ribo_Turnip_Crinkle_Virus_NC_003821
Sdomain	Green	train	cleaned_sequence	0955b68c0fb1bb9719f9c98af26a387d497b76cf	2	Ribo_ND_015665,Ribo_tomREF_NC_001600
Sdomain	Green	train	cleaned_sequence	f3928c85ff9b661176faf9bf6bb09d1145632647	2	Ribo_Hibiscus_chlorotic_ringspot_virus_X86448,Ribo_ND_015813
Sdomain	Green	test	cleaned_sequence	2b83a04217343a5651d2f652bb703c8529660fca	2	Cruci_CruV-887,Cruci_CruV-888
Sdomain	Green	test	cleaned_sequence	831219af3e26a7b80e4602688f12753e1ff85cc9	2	Ribo_ND_018979,Ribo_NC_032880
Sdomain	Green	test	cleaned_sequence	1221c69bfc1616c0031155cfe7f1c166f1312938	2	Cruci_PB_KX388527,Cruci_PB_KX388528
Sdomain	Green	test	cleaned_sequence	d9dd56252ae288b383f34c4451e19811e4a33086	2	Cruci_PB_KX388529,Cruci_PB_KX388530
Sdomain	Green	test	cleaned_sequence	260b5db8bf8b5b1b5bdcf64ed687eabe521049f4	2	Cruci_CruV_501,Cruci_CruV_509
Sdomain	Green	test	cleaned_sequence	d406050282442acb26d5c8b190942ff70d43d7db	2	Cruci_CruV_406,Cruci_CruV_407
Sdomain	Green	test	cleaned_sequence	d43eecbb53928615baa24186c5cd77ac7143306b	2	Cruci_CruV_439,Cruci_CruV_446
Sdomain	Green	test	cleaned_sequence	ce533e25ade9cc5cb80d9cdb24313cebc533381b	2	Cruci_CruV-635,Cruci_CruV-636
Sdomain	Green	test	cleaned_sequence	c17dea32e2754b8fefd1b2e77905ce198863eb98	2	Cruci_CruV-826,Cruci_CruV-827
Sdomain	Green	test	cleaned_sequence	1be78a3168243aef50dc23ce3565105fd3858171	2	Cruci_CruV-778,Cruci_CruV-779
Sdomain	Green	test	cleaned_sequence	2c95c333d2c45876a9424b1a4334aeef58a94234	4	Cruci_CruV_453,Cruci_CruV_455,Cruci_CruV_456,Cruci_CruV_454
Sdomain	Green	test	cleaned_sequence	9f4492d0832783ff6b8afd640363f3182f213c1e	2	Cruci_chiv_Eukaryote_metagenome_T142_contig705,Cruci_chiv_Eukaryote_metagenome_T149_contig609
Sdomain	Green	test	cleaned_sequence	fb9b13d0a160039c0e3582fd64927e6ae26455e6	2	Ribo_ND_018983,Ribo_NC_032884
Sdomain	Green	test	cleaned_sequence	191e0bf9935e2737fee1866cd5e26235f30f18c5	2	Cruci_CruV-915,Cruci_CruV-916
Sdomain	Green	test	cleaned_sequence	041a920367f3c7b5c542ad8b5b5450a433f52da7	2	Cruci_CruV-883,Cruci_CruV-884
Sdomain	Green	test	cleaned_sequence	7d604789f6a2bcbe9470ca6550bd4a2c7287445e	2	Cruci_CruV-965,Cruci_CruV-966
Sdomain	Purple	train	cleaned_sequence	2b83a04217343a5651d2f652bb703c8529660fca	2	Cruci_CruV-887,Cruci_CruV-888
Sdomain	Purple	train	cleaned_sequence	831219af3e26a7b80e4602688f12753e1ff85cc9	2	Ribo_ND_018979,Ribo_NC_032880
Sdomain	Purple	train	cleaned_sequence	a70f3d4a503d0e88849d8a2a61e78f39f925d7d8	4	Cruci_PB_KX388498,Cruci_PB_KX388499,Cruci_PB_KX388500,Cruci_PB_KX388501
Sdomain	Purple	train	cleaned_sequence	05450bfbf98cc1e27bea6ee5d216270b2453cdb7	2	Cruci_CruV_349,Cruci_CruV_353
Sdomain	Purple	train	cleaned_sequence	e6bb288c4acf4704e15581e3014729ef5cd5dd41	2	Cruci_CruV-701,Cruci_CruV-702
Sdomain	Purple	train	cleaned_sequence	332dd9aa4ef686b680f8e62f724fc25b99f876f4	2	Cruci_CruV-629,Cruci_CruV-630
Sdomain	Purple	train	cleaned_sequence	5b4ae01c6903f418d8a69a1af5d8bc714de2e1e0	2	Ribo_Ga0006777J48905_1012910,Ribo_ND_037080
Sdomain	Purple	train	cleaned_sequence	486f72fbef8ce5cb46b53756bbafb9f91530e62e	2	Ribo_Ga0007413J51701_1025822,Ribo_ND_038050
Sdomain	Purple	train	cleaned_sequence	fcaca0df91663359f3522d37043e0b47b7688fd0	2	Ribo_JAAOEH010002326.1,Ribo_ND_349259
Sdomain	Purple	train	cleaned_sequence	12a847201f2a10ade98625e919272a89f530cfd4	2	Ribo_ND_130202,Ribo_Ga0187796_1184497
Sdomain	Purple	train	cleaned_sequence	676b859ba25132160dd0ffc4bc7710d7fef01523	2	Ribo_ND_130208,Ribo_Ga0187796_1206930
Sdomain	Purple	train	cleaned_sequence	914adb51dbd98e0dd703cd9108c4f65300e54781	2	Cruci_CruV_104,Cruci_CruV_105
Sdomain	Purple	train	cleaned_sequence	5b71141039bd4aa4b2af532c062572ee907acaf4	2	Cruci_CruV_259,Cruci_CruV-697
Sdomain	Purple	train	cleaned_sequence	c77408d7f5f067925a1db7d2ec212572a6a0b50b	3	Cruci_CruV-646,Cruci_CruV-647,Cruci_CruV-648
Sdomain	Purple	train	cleaned_sequence	7eafe76724dde593f931b14941db168f25e07a82	2	Cruci_CruV-793,Cruci_CruV-797
Sdomain	Purple	train	cleaned_sequence	54fec653e7f1bd9a112b6436ea06eeee7b38c3d3	2	Cruci_CruV_238,Cruci_CruV_239
Sdomain	Purple	train	cleaned_sequence	97cb8a1ac7c0980f9527742c4a389ec52efd4be5	2	Ribo_ND_126471,Ribo_Ga0187795_1158440
Sdomain	Purple	train	cleaned_sequence	e99c3bcb9ddf000b276955217be2e2b492ddddc8	2	Ribo_ND_181386,Ribo_ND_176763
Sdomain	Purple	train	cleaned_sequence	1221c69bfc1616c0031155cfe7f1c166f1312938	2	Cruci_PB_KX388527,Cruci_PB_KX388528
Sdomain	Purple	train	cleaned_sequence	d9dd56252ae288b383f34c4451e19811e4a33086	2	Cruci_PB_KX388529,Cruci_PB_KX388530
Sdomain	Purple	train	cleaned_sequence	7e068f24fdb4947ee7478ffb2a5ab8bf79ea60ff	5	Cruci_CruV_272,Cruci_CruV_277,Cruci_CruV_281,Cruci_CruV_291,Cruci_CruV_364
Sdomain	Purple	train	cleaned_sequence	89b88c3246b043cdfaa1daeacad298c0514be201	2	Ribo_ND_124074,Ribo_Ga0187794_1338946
Sdomain	Purple	train	cleaned_sequence	d4fb9364d55910371ac39e55413fa81b0172320d	2	Ribo_ND_025226,Ribo_JAAOEH010001932.1
Sdomain	Purple	train	cleaned_sequence	ad86f050213048dd2dfd108a84dfd7f54a7acbeb	2	Ribo_ND_019228,Ribo_NC_033161
Sdomain	Purple	train	cleaned_sequence	26f15b607c77c9e1ae6636c0c62e0d1359e9709e	2	Ribo_ND_025095,Ribo_JAAOEH010001771.1
Sdomain	Purple	train	cleaned_sequence	9b3e255e09109390ff822fecb1e13c2b9a8679ae	2	Ribo_Ga0184599_128623,Ribo_ND_239309
Sdomain	Purple	train	cleaned_sequence	71b913b0e92b91a09e5d6caba3e3a4d7921adaca	2	Ribo_ND_239080,Ribo_Ga0184575_112371
Sdomain	Purple	train	cleaned_sequence	21cb10ea10c6557ee3ddf9cb19285af6c751ac5e	2	Cruci_PB_KX388514,Cruci_PB_KX388515
Sdomain	Purple	train	cleaned_sequence	260b5db8bf8b5b1b5bdcf64ed687eabe521049f4	2	Cruci_CruV_501,Cruci_CruV_509
Sdomain	Purple	train	cleaned_sequence	d406050282442acb26d5c8b190942ff70d43d7db	2	Cruci_CruV_406,Cruci_CruV_407
Sdomain	Purple	train	cleaned_sequence	d43eecbb53928615baa24186c5cd77ac7143306b	2	Cruci_CruV_439,Cruci_CruV_446
Sdomain	Purple	train	cleaned_sequence	ce533e25ade9cc5cb80d9cdb24313cebc533381b	2	Cruci_CruV-635,Cruci_CruV-636
Sdomain	Purple	train	cleaned_sequence	c17dea32e2754b8fefd1b2e77905ce198863eb98	2	Cruci_CruV-826,Cruci_CruV-827
Sdomain	Purple	train	cleaned_sequence	1be78a3168243aef50dc23ce3565105fd3858171	2	Cruci_CruV-778,Cruci_CruV-779
Sdomain	Purple	train	cleaned_sequence	2c95c333d2c45876a9424b1a4334aeef58a94234	4	Cruci_CruV_453,Cruci_CruV_455,Cruci_CruV_456,Cruci_CruV_454
Sdomain	Purple	train	cleaned_sequence	9f4492d0832783ff6b8afd640363f3182f213c1e	2	Cruci_chiv_Eukaryote_metagenome_T142_contig705,Cruci_chiv_Eukaryote_metagenome_T149_contig609
Sdomain	Purple	train	cleaned_sequence	fb9b13d0a160039c0e3582fd64927e6ae26455e6	2	Ribo_ND_018983,Ribo_NC_032884
Sdomain	Purple	train	cleaned_sequence	191e0bf9935e2737fee1866cd5e26235f30f18c5	2	Cruci_CruV-915,Cruci_CruV-916
Sdomain	Purple	train	cleaned_sequence	756442057c9251507efd6c09853a79c006b47410	2	Ribo_ND_015828,Ribo_tomREF_NC_003633
Sdomain	Purple	train	cleaned_sequence	900f5045fe2f67706192864153410574f4dec28a	2	Ribo_ND_015659,Ribo_Melon_necrotic_spot_virus_NC_001504
Sdomain	Purple	train	cleaned_sequence	22e329043d6f6d78fb0d2eb0c3dd98862435d9de	2	Ribo_tomREF_NC_000939,Ribo_ND_017058
Sdomain	Purple	train	cleaned_sequence	16445fc761692ab1068665a6526578a38b3dbac3	2	Ribo_ND_015690,Ribo_Galinsoga_Mosaic_Virus
Sdomain	Purple	train	cleaned_sequence	336ef7855d4bc2529bf01da000a7f79a4aa7ffe0	2	Ribo_tomREF_NC_009533,Ribo_ND_016202
Sdomain	Purple	train	cleaned_sequence	d71de2edccac1e5d6411baea778b1a4ef93bd10a	2	Ribo_tomREF_NC_005286,Ribo_ND_015995
Sdomain	Purple	train	cleaned_sequence	e965b2460298c931f1ad2612416f6e9c8fe6b30c	2	Ribo_ND_019888,Ribo_tomREF_NC_007733
Sdomain	Purple	train	cleaned_sequence	31e2970bdb487d057801b55f8cadd5b88e406a51	2	Ribo_tomREF_NC_002187,Ribo_ND_015723
Sdomain	Purple	train	cleaned_sequence	8938e1fd4198bb84be307e64cdffe25a0c2ee4e3	2	Ribo_ND_017053,Ribo_Turnip_Crinkle_Virus_NC_003821
Sdomain	Purple	train	cleaned_sequence	0955b68c0fb1bb9719f9c98af26a387d497b76cf	2	Ribo_ND_015665,Ribo_tomREF_NC_001600
Sdomain	Purple	train	cleaned_sequence	f3928c85ff9b661176faf9bf6bb09d1145632647	2	Ribo_Hibiscus_chlorotic_ringspot_virus_X86448,Ribo_ND_015813
Sdomain	Purple	train	cleaned_sequence	041a920367f3c7b5c542ad8b5b5450a433f52da7	2	Cruci_CruV-883,Cruci_CruV-884
Sdomain	Purple	train	cleaned_sequence	7d604789f6a2bcbe9470ca6550bd4a2c7287445e	2	Cruci_CruV-965,Cruci_CruV-966
Sdomain	Purple	test	cleaned_sequence	0b247aad2a286b5c892f61236a23ee41f22326e5	2	Cruci_CruV-583,Cruci_CruV-584
Sdomain	Purple	test	cleaned_sequence	44b160fe1806a78595ed580b2dda3e16c3b0d07a	2	Cruci_CruV_310,Cruci_CruV_311
Sdomain	Purple	test	cleaned_sequence	0fb2da98877a26fb9fc8a50737f1a195878140d5	2	Cruci_CruV-676,Cruci_CruV-677
Sdomain	Purple	test	cleaned_sequence	0cce2126a17d378dfeee778dc0afb34adb0d233b	2	Cruci_CruV-570,Cruci_CruV-571
Sdomain	Purple	test	cleaned_sequence	60f6a1a9d0794e83726cc652d98376f9b213c22f	2	Cruci_CruV_505,Cruci_CruV_506
Sdomain	Purple	test	cleaned_sequence	fbf1855de02d08a6f8a7d6abca7fbb9976274887	2	Cruci_CruV-894,Cruci_CruV-895
Sdomain	Purple	test	cleaned_sequence	a73b6c4a959e111935fb2d0b73ce04278de8a547	2	Cruci_CruV_527,Cruci_CruV_528
Sdomain	Purple	test	cleaned_sequence	8fee7699f88fe902d6fc4e15182da2a58cfe7993	2	Cruci_PB_KX388517,Cruci_PB_KX388518
Sdomain	Purple	test	cleaned_sequence	37462e7cc9b6524f71643f439f0f3351d403332b	2	Cruci_CruV-844,Cruci_CruV-845
Sdomain	Purple	test	cleaned_sequence	a8719132e47c6bd035f788a45de3be86a0de1385	2	Cruci_CruV_211,Cruci_CruV_234
Sdomain	Purple	test	cleaned_sequence	74fe87b81dbb88d0a5a68a269bd87fa5845eaa22	2	Cruci_CruV_179,Cruci_CruV_180
Sdomain	Purple	test	cleaned_sequence	1644ae23c8953eee972747bb29778ac567cded92	2	Cruci_CruV-815,Cruci_CruV-811
Sdomain	Purple	test	cleaned_sequence	73cc2c3fed71ec309371f97c03e3fa0c87e97a61	2	Cruci_CruV_371,Cruci_CruV_372
Sdomain	Purple	test	cleaned_sequence	02bcdbbb0e5d14b4bef08da59962f0ae9a6b95af	2	Cruci_CruV_90,Cruci_CruV_91
Sdomain	Purple	test	cleaned_sequence	c077f2f4efaa32f62de280947fd574b0c1802f9d	2	Cruci_PB_KX388521,Cruci_PB_KX388522
Sdomain	Purple	test	cleaned_sequence	ac198fedc3a0c984711029688ca4887ecf3a6848	3	Cruci_PB_KX388524,Cruci_PB_KX388526,Cruci_CruV-719
Sdomain	Purple	test	cleaned_sequence	1da23fb0c5dbbeb23ee23965dc4b560c7a1203ae	2	Cruci_CruV_174,Cruci_CruV_175
Sdomain	Purple	test	cleaned_sequence	7ff45ee98ded77737e4fee0ee8ee2dab0b73c48b	5	Cruci_CruV_243,Cruci_CruV_245,Cruci_CruV_276,Cruci_CruV_278,Cruci_CruV_264
Sdomain	Purple	test	cleaned_sequence	9ae9bb5d93b5ee336b47a8e21197ee9ef7078d83	2	Cruci_CruV-615,Cruci_CruV-616
Sdomain	Purple	test	cleaned_sequence	3c2f62111c5c4e86341cab17c6cc1463e54c942d	3	Cruci_CruV-599,Cruci_CruV-601,Cruci_CruV-600
Sdomain	Purple	test	cleaned_sequence	438416e9720736ef2b126469da4c1d3456cdc5d1	2	Cruci_CruV-564,Cruci_CruV-565
Sdomain	Purple	test	cleaned_sequence	9065a2ec1fbfa0f91b6f57c1e7c6f4340b8bcd44	2	Cruci_CruV-754,Cruci_CruV-755
Sdomain	Purple	test	cleaned_sequence	5a6c2e3e84c1d6309524825dd7c62612e471a58a	3	Cruci_CruV_322,Cruci_CruV_323,Cruci_CruV_324
Sdomain	Purple	test	cleaned_sequence	639c5af8cf37dfa6c9182088228d141052e23fdf	3	Cruci_CruV_146,Cruci_CruV_147,Cruci_CruV_148
Sdomain	Purple	test	cleaned_sequence	b6222e83d115fe9a0f5557a3689c1a7682e212b6	2	Cruci_CruV-692,Cruci_CruV-693
Sdomain	Purple	test	cleaned_sequence	c9ecbc0d47969786a08c1e84d89486fa1d251e6e	2	Cruci_CruV_266,Cruci_CruV_265
Sdomain	Purple	test	cleaned_sequence	062e48939e44f460c6a7ab876c3870c14caf453f	2	Cruci_CruV_250,Cruci_CruV_251
Sdomain	Purple	test	cleaned_sequence	7d3dd652382501793d4b1ae9ee250142106aca4e	2	Cruci_CruV_409,Cruci_CruV_410
Sdomain	Purple	test	cleaned_sequence	91f9ca989e9f02736acc905daefaccde8feda245	2	Ribo_JAAOEH010001845.1,Ribo_ND_025152
Sdomain	Red	train	cleaned_sequence	2b83a04217343a5651d2f652bb703c8529660fca	2	Cruci_CruV-887,Cruci_CruV-888
Sdomain	Red	train	cleaned_sequence	831219af3e26a7b80e4602688f12753e1ff85cc9	2	Ribo_ND_018979,Ribo_NC_032880
Sdomain	Red	train	cleaned_sequence	a70f3d4a503d0e88849d8a2a61e78f39f925d7d8	4	Cruci_PB_KX388498,Cruci_PB_KX388499,Cruci_PB_KX388500,Cruci_PB_KX388501
Sdomain	Red	train	cleaned_sequence	05450bfbf98cc1e27bea6ee5d216270b2453cdb7	2	Cruci_CruV_349,Cruci_CruV_353
Sdomain	Red	train	cleaned_sequence	e6bb288c4acf4704e15581e3014729ef5cd5dd41	2	Cruci_CruV-701,Cruci_CruV-702
Sdomain	Red	train	cleaned_sequence	332dd9aa4ef686b680f8e62f724fc25b99f876f4	2	Cruci_CruV-629,Cruci_CruV-630
Sdomain	Red	train	cleaned_sequence	0b247aad2a286b5c892f61236a23ee41f22326e5	2	Cruci_CruV-583,Cruci_CruV-584
Sdomain	Red	train	cleaned_sequence	44b160fe1806a78595ed580b2dda3e16c3b0d07a	2	Cruci_CruV_310,Cruci_CruV_311
Sdomain	Red	train	cleaned_sequence	0fb2da98877a26fb9fc8a50737f1a195878140d5	2	Cruci_CruV-676,Cruci_CruV-677
